step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_encoded,balanceOrig_diff,balanceDest_diff,amount_to_oldbalanceOrg_ratio,amount_to_oldbalanceDest_ratio,is_zero_oldbalanceOrg,is_zero_newbalanceOrig,is_zero_oldbalanceDest,is_zero_newbalanceDest,is_merchant
6,7887.71,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,487.15,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,2400.47,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,7131.82,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,9690.19,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,30632.31,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,476.55,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,3627.87,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,1016.37,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,11654.37,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,3450.71,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,15085.17,18486.0,3400.83,0.0,0.0,0,3,15085.17,0.0,0.8160321324245375,0.0,0,0,1,1,1
6,4747.29,233699.22,228951.93,199922.16,305398.63,0,2,4747.290000000008,-105476.47,0.02031367498787544,0.02374569182325761,0,0,0,0,0
6,200910.66,228951.93,28041.27,15700000.0,15900000.0,0,1,200910.66,-200000.0,0.8775233298972409,0.012796857324840764,0,0,0,0,0
6,8096.68,327660.62,319563.94,0.0,0.0,0,3,8096.679999999993,0.0,0.024710567904070987,0.0,0,0,1,1,1
6,56195.07,319563.94,263368.87,81993.37,138188.44,0,1,56195.07000000001,-56195.07000000001,0.1758492212857308,0.6853611456633628,0,0,0,0,0
6,165777.06,263368.87,97591.82,259992.93,425769.98,0,1,165777.05,-165777.05,0.6294481956048944,0.6376214153207935,0,0,0,0,0
6,361748.99,97591.82,0.0,4927792.23,4923997.0,0,1,97591.82,3795.230000000447,3.7067552382976356,0.07340995178280882,0,1,0,0,0
6,381343.16,0.0,0.0,4931288.0,5312631.16,0,1,0.0,-381343.16000000015,0.0,0.0773313503490366,1,1,0,0,0
6,206187.66,0.0,0.0,6533528.37,6739716.03,0,1,0.0,-206187.66000000015,0.0,0.03155839361573018,1,1,0,0,0
6,419260.55,0.0,0.0,5531173.1,5950433.65,0,1,0.0,-419260.55000000075,0.0,0.07579957134228904,1,1,0,0,0
6,340369.3,0.0,0.0,2665605.02,2554285.76,0,1,0.0,111319.26000000024,0.0,0.12768932285399132,1,1,0,0,0
6,9300.22,0.0,0.0,19926.0,29226.22,0,1,0.0,-9300.220000000001,0.0,0.46673793034226635,1,1,0,0,0
6,180572.73,0.0,0.0,384956.34,565529.07,0,1,0.0,-180572.72999999992,0.0,0.46907327204950044,1,1,0,0,0
6,62959.29,0.0,0.0,74584.25,137543.54,0,1,0.0,-62959.29000000001,0.0,0.844136530165551,1,1,0,0,0
6,267379.89,0.0,0.0,1002907.58,1270287.47,0,1,0.0,-267379.89,0.0,0.26660471546141873,1,1,0,0,0
6,178505.6,0.0,0.0,397152.99,575658.59,0,1,0.0,-178505.59999999998,0.0,0.44946306459885904,1,1,0,0,0
6,54933.79,0.0,0.0,124138.98,179072.77,0,1,0.0,-54933.78999999999,0.0,0.44251845794125266,1,1,0,0,0
6,184679.97,0.0,0.0,225055.89,409735.86,0,1,0.0,-184679.96999999997,0.0,0.8205960306126624,1,1,0,0,0
6,100729.18,0.0,0.0,204669.46,305398.63,0,1,0.0,-100729.17000000001,0.0,0.4921554002243422,1,1,0,0,0
6,116951.71,0.0,0.0,6162726.24,6279677.95,0,1,0.0,-116951.70999999996,0.0,0.01897726841100117,1,1,0,0,0
6,2555.12,5062.0,2506.88,0.0,0.0,0,3,2555.12,0.0,0.5047649150533385,0.0,0,0,1,1,1
6,7350.01,2506.88,0.0,0.0,0.0,0,3,2506.88,0.0,2.931935314015828,0.0,0,1,1,1,1
6,13709.48,895.0,0.0,0.0,0.0,0,3,895.0,0.0,15.317854748603352,0.0,0,1,1,1,1
6,8808.05,59758.0,50949.95,0.0,0.0,0,3,8808.050000000003,0.0,0.14739532782221626,0.0,0,0,1,1,1
6,9183.25,11539.84,2356.59,0.0,0.0,0,3,9183.25,0.0,0.7957865966945815,0.0,0,0,1,1,1
6,533164.85,2356.59,0.0,10900000.0,11400000.0,0,1,2356.59,-500000.0,226.24421303663343,0.048914206422018346,0,1,0,0,0
6,3169.28,41661.0,38491.72,0.0,0.0,0,3,3169.279999999999,0.0,0.07607306593696743,0.0,0,0,1,1,1
6,12371.83,881.0,0.0,0.0,0.0,0,3,881.0,0.0,14.042939841089671,0.0,0,1,1,1,1
6,5047.89,23582.0,18534.11,0.0,0.0,0,3,5047.889999999999,0.0,0.21405690781104234,0.0,0,0,1,1,1
6,21100.42,31680.0,10579.58,0.0,0.0,0,3,21100.42,0.0,0.666048611111111,0.0,0,0,1,1,1
6,351690.17,25285.0,0.0,0.0,351690.17,0,4,25285.0,-351690.17,13.909043701799485,0.0,0,1,1,0,0
6,10953.04,2841.0,0.0,0.0,0.0,0,3,2841.0,0.0,3.8553467089053153,0.0,0,1,1,1,1
6,26164.54,99539.0,73374.46,0.0,0.0,0,3,26164.539999999994,0.0,0.2628571715608957,0.0,0,0,1,1,1
6,1895.14,39657.0,37761.86,0.0,0.0,0,3,1895.1399999999994,0.0,0.0477882845399299,0.0,0,0,1,1,1
6,7019.85,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,204371.41,0.0,204371.41,6964920.17,6760548.76,0,0,-204371.41,204371.41000000015,0.0,0.029342965175722897,1,0,0,0,0
6,72770.85,204371.41,277142.26,82208.35,9437.5,0,0,-72770.85,72770.85,0.3560715757649272,0.8852002260111047,0,0,0,0,0
6,171495.96,277142.26,448638.22,7698060.85,7526564.89,0,0,-171495.95999999996,171495.95999999996,0.6188011889633864,0.02227781298974793,0,0,0,0,0
6,359532.76,448638.22,808170.99,2730105.73,2941514.43,0,0,-359532.77,-211408.7000000002,0.8013868278988804,0.13169188139830762,0,0,0,0,0
6,430086.7,808170.99,1238257.69,3646474.41,3216387.7,0,0,-430086.69999999995,430086.70999999996,0.5321729006877617,0.11794589832319706,0,0,0,0,0
6,346727.71,1238257.69,1584985.4,5000964.86,4654237.15,0,0,-346727.70999999996,346727.70999999996,0.28001256345922637,0.06933216283387363,0,0,0,0,0
6,261519.42,1584985.4,1846504.82,564450.86,302931.44,0,0,-261519.42000000016,261519.41999999998,0.1649979993506565,0.4633165409651427,0,0,0,0,0
6,135807.95,1846504.82,1982312.78,6860165.35,6724357.4,0,0,-135807.95999999996,135807.94999999925,0.073548657186825,0.019796600092153758,0,0,0,0,0
6,330293.92,1982312.78,2312606.69,3615008.01,3284714.1,0,0,-330293.9099999999,330293.9099999997,0.16662048660151402,0.09136741027580739,0,0,0,0,0
6,54182.33,2312606.69,2366789.02,368444.96,314262.63,0,0,-54182.330000000075,54182.330000000016,0.023429115826003256,0.14705678156107765,0,0,0,0,0
6,451688.56,2366789.02,2818477.59,3005974.32,2554285.76,0,0,-451688.56999999983,451688.56000000006,0.19084445473724565,0.15026361236512495,0,0,0,0,0
6,181483.46,2818477.59,2999961.05,1658841.81,1477358.35,0,0,-181483.45999999996,181483.45999999996,0.06439059889775459,0.10940371704279625,0,0,0,0,0
6,163607.02,2999961.05,3163568.06,5289541.23,4923997.0,0,0,-163607.01000000024,365544.23000000045,0.054536381397351806,0.030930285422881554,0,0,0,0,0
6,184347.18,3163568.06,3347915.25,9297978.18,9113630.99,0,0,-184347.18999999994,184347.18999999948,0.058271918448942736,0.019826587719525064,0,0,0,0,0
6,90264.51,3347915.25,3438179.76,101322.55,11058.04,0,0,-90264.50999999978,90264.51000000001,0.026961408297297845,0.8908629915058395,0,0,0,0,0
6,14574.01,3438179.76,3452753.76,44361.0,29786.99,0,0,-14574.0,14574.009999999998,0.004238873769648392,0.3285320439124456,0,0,0,0,0
6,201937.2,3452753.76,3654690.97,5125934.21,4923997.0,0,0,-201937.21000000043,201937.20999999996,0.05848583885113198,0.03939519933869772,0,0,0,0,0
6,2871.18,11273.0,8401.82,0.0,0.0,0,3,2871.1800000000003,0.0,0.2546952896300896,0.0,0,0,1,1,1
6,179341.27,36003.0,0.0,0.0,179341.27,0,4,36003.0,-179341.27,4.98128683720801,0.0,0,1,1,0,0
6,12135.69,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,12989.69,866.0,0.0,0.0,0.0,0,3,866.0,0.0,14.999642032332565,0.0,0,1,1,1,1
6,19642.29,10270.0,0.0,0.0,0.0,0,3,10270.0,0.0,1.912589094449854,0.0,0,1,1,1,1
6,5017.33,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,13498.44,21247.0,7748.56,0.0,0.0,0,3,13498.439999999999,0.0,0.6353103967618958,0.0,0,0,1,1,1
6,12742.65,30925.0,18182.35,0.0,0.0,0,3,12742.650000000001,0.0,0.41205012126111557,0.0,0,0,1,1,1
6,16200.08,102920.0,86719.92,0.0,0.0,0,3,16200.080000000002,0.0,0.1574045860862806,0.0,0,0,1,1,1
6,10353.67,1125.0,0.0,0.0,0.0,0,3,1125.0,0.0,9.203262222222222,0.0,0,1,1,1,1
6,2615.73,20769.0,18153.27,0.0,0.0,0,3,2615.7299999999996,0.0,0.12594395493283259,0.0,0,0,1,1,1
6,274406.81,18153.27,0.0,1240965.79,1515372.59,0,1,18153.27,-274406.80000000005,15.116109108717051,0.22112358955519634,0,1,0,0,0
6,2607.64,92756.0,90148.36,0.0,0.0,0,3,2607.6399999999994,0.0,0.0281128983569796,0.0,0,0,1,1,1
6,570941.46,90148.36,0.0,2370572.96,2941514.43,0,1,90148.36,-570941.4700000002,6.333353818083878,0.24084534398806268,0,1,0,0,0
6,21404.44,116.0,0.0,0.0,0.0,0,3,116.0,0.0,184.5210344827586,0.0,0,1,1,1,1
6,15889.95,647.0,0.0,0.0,0.0,0,3,647.0,0.0,24.559428129829985,0.0,0,1,1,1,1
6,10310.77,10462.0,151.23,0.0,0.0,0,3,10310.77,0.0,0.9855448289046072,0.0,0,0,1,1,1
6,308384.4,151.23,0.0,410224.95,718609.35,0,1,151.23,-308384.39999999997,2039.1747669113274,0.7517446220665028,0,1,0,0,0
6,13268.13,82786.0,69517.87,0.0,0.0,0,3,13268.130000000005,0.0,0.16027021477061337,0.0,0,0,1,1,1
6,980.14,50360.0,49379.86,0.0,0.0,0,3,980.1399999999994,0.0,0.019462668784749802,0.0,0,0,1,1,1
6,84326.18,49379.86,0.0,127637.01,211963.2,0,1,49379.86,-84326.19000000002,1.707703910055638,0.6606718537201709,0,1,0,0,0
6,261488.06,0.0,0.0,331525.89,593013.95,0,1,0.0,-261488.05999999994,0.0,0.7887409939537452,1,1,0,0,0
6,9584.44,22090.43,12505.98,0.0,0.0,0,3,9584.45,0.0,0.4338729486026302,0.0,0,0,1,1,1
6,122380.82,12505.98,0.0,1924870.22,5352935.74,0,1,12505.98,-3428065.5200000005,9.7857840808957,0.06357873831099117,0,1,0,0,0
6,65938.21,0.0,0.0,100329.0,169554.94,0,1,0.0,-69225.94,0.0,0.6572198467043427,1,1,0,0,0
6,142435.75,0.0,0.0,169235.0,0.0,0,1,0.0,169235.0,0.0,0.8416447543356871,1,1,0,1,0
6,86821.76,0.0,0.0,100540.36,71835.64,0,1,0.0,28704.72,0.0,0.8635513141190264,1,1,0,0,0
6,85074.07,0.0,0.0,124897.0,43655.86,0,1,0.0,81241.14,0.0,0.6811538307565435,1,1,0,0,0
6,21696.81,0.0,0.0,63657.88,0.0,0,1,0.0,63657.88,0.0,0.3408346303709769,1,1,0,1,0
6,206666.36,0.0,0.0,305398.63,631354.92,0,1,0.0,-325956.29000000004,0.0,0.6767101738472108,1,1,0,0,0
6,15674.27,0.0,0.0,21119.0,0.0,0,1,0.0,21119.0,0.0,0.7421880770869833,1,1,0,1,0
6,200095.94,0.0,0.0,221496.0,90640.96,0,1,0.0,130855.04,0.0,0.9033839888756456,1,1,0,0,0
6,203376.02,0.0,0.0,3871016.4,5020386.7,0,1,0.0,-1149370.3000000003,0.0,0.052538144762187,1,1,0,0,0
6,207796.54,0.0,0.0,226226.89,59644.87,0,1,0.0,166582.02000000002,0.0,0.9185315680200528,1,1,0,0,0
6,10854.35,9054.0,0.0,0.0,0.0,0,3,9054.0,0.0,1.1988458140048597,0.0,0,1,1,1,1
6,308882.21,21996.0,0.0,186.0,1906158.59,0,4,21996.0,-1905972.59,14.042653664302602,1660.657043010753,0,1,0,0,0
6,17575.98,8512.0,0.0,0.0,0.0,0,3,8512.0,0.0,2.06484727443609,0.0,0,1,1,1,1
6,20601.02,934.0,0.0,0.0,0.0,0,3,934.0,0.0,22.05676659528908,0.0,0,1,1,1,1
6,16175.39,54750.0,38574.61,0.0,0.0,0,3,16175.39,0.0,0.2954409132420091,0.0,0,0,1,1,1
6,25594.04,52432.0,26837.96,0.0,0.0,0,3,25594.04,0.0,0.4881377784559048,0.0,0,0,1,1,1
6,9766.07,2113.0,0.0,0.0,0.0,0,3,2113.0,0.0,4.621897775674396,0.0,0,1,1,1,1
6,779.76,172101.0,171321.24,0.0,0.0,0,3,779.7600000000093,0.0,0.004530827827845277,0.0,0,0,1,1,1
6,22802.84,29975.0,7172.16,0.0,0.0,0,3,22802.84,0.0,0.7607286071726439,0.0,0,0,1,1,1
6,816.44,7172.16,6355.73,0.0,0.0,0,3,816.4300000000003,0.0,0.11383460491678937,0.0,0,0,1,1,1
6,2181.44,12042.0,9860.56,0.0,0.0,0,3,2181.4400000000005,0.0,0.1811526324530809,0.0,0,0,1,1,1
6,36774.88,19864.0,0.0,0.0,0.0,0,3,19864.0,0.0,1.851333064840918,0.0,0,1,1,1,1
6,18278.65,82181.0,63902.35,0.0,0.0,0,3,18278.65,0.0,0.22241941568002338,0.0,0,0,1,1,1
6,4599.02,21173.0,16573.98,5008.0,0.0,0,2,4599.02,5008.0,0.21721154300288104,0.9183346645367413,0,0,0,1,0
6,11011.74,145506.0,134494.26,0.0,0.0,0,3,11011.73999999999,0.0,0.07567894107459486,0.0,0,0,1,1,1
6,18541.02,36993.0,18451.98,0.0,0.0,0,3,18541.02,0.0,0.5012034709269322,0.0,0,0,1,1,1
6,20385.69,40141.0,19755.31,0.0,0.0,0,3,20385.69,0.0,0.5078520714481453,0.0,0,0,1,1,1
6,199873.41,31725.0,0.0,5954556.4,6465767.14,0,4,31725.0,-511210.7399999993,6.300186288416076,0.033566465169428905,0,1,0,0,0
6,273120.84,0.0,0.0,658963.55,228783.05,0,1,0.0,430180.50000000006,0.0,0.4144703299598286,1,1,0,0,0
6,17871.32,103399.0,85527.68,0.0,0.0,0,3,17871.320000000007,0.0,0.17283842203502936,0.0,0,0,1,1,1
6,13836.66,33168.0,19331.34,0.0,0.0,0,3,13836.66,0.0,0.4171689580318379,0.0,0,0,1,1,1
6,25448.45,908181.0,882732.55,0.0,0.0,0,3,25448.449999999953,0.0,0.028021341560768173,0.0,0,0,1,1,1
6,22547.2,192852.0,170304.8,0.0,0.0,0,3,22547.20000000001,0.0,0.1169145251280775,0.0,0,0,1,1,1
6,9555.32,30607.0,21051.68,0.0,0.0,0,3,9555.32,0.0,0.312193942562159,0.0,0,0,1,1,1
6,15983.15,30896.0,14912.85,0.0,0.0,0,3,15983.15,0.0,0.5173210124287934,0.0,0,0,1,1,1
6,283889.0,14912.85,298801.86,582433.46,828787.26,0,0,-283889.01,-246353.80000000005,19.036535605199543,0.4874187688324088,0,0,0,0,0
6,24492.49,298801.86,323294.35,31680.0,7187.51,0,0,-24492.48999999999,24492.489999999998,0.08196900113004653,0.7731215277777779,0,0,0,0,0
6,420269.82,323294.35,743564.17,536621.22,116351.4,0,0,-420269.82000000007,420269.81999999995,1.2999602993371213,0.783177787863104,0,0,0,0,0
6,174806.05,743564.17,918370.22,277219.24,51153.1,0,0,-174806.04999999993,226066.13999999998,0.23509208357901373,0.630569689174532,0,0,0,0,0
6,78155.56,918370.22,996525.78,206428.0,22121.02,0,0,-78155.56000000006,184306.98,0.08510245465058743,0.3786092971883659,0,0,0,0,0
6,55503.1,996525.78,1052028.88,17800000.0,18700000.0,0,0,-55503.09999999986,-900000.0,0.05569660224946714,0.003118151685393258,0,0,0,0,0
6,271184.55,1052028.88,1323213.43,519303.0,1193550.39,0,0,-271184.55000000005,-674247.3899999999,0.2577729139907262,0.522208710521603,0,0,0,0,0
6,232498.27,1323213.43,1555711.7,11400000.0,14900000.0,0,0,-232498.27000000002,-3500000.0,0.1757073082306911,0.020394585087719297,0,0,0,0,0
6,357726.65,1555711.7,1913438.35,4296397.8,3267222.75,0,0,-357726.65000000014,1029175.0499999998,0.22994405068754065,0.08326199450153336,0,0,0,0,0
6,135998.76,1913438.35,2049437.11,351690.17,31444.7,0,0,-135998.76,320245.47,0.07107559018036824,0.3867004869655584,0,0,0,0,0
6,153512.92,2049437.11,2202950.03,9113630.99,10800000.0,0,0,-153512.9199999997,-1686369.0099999998,0.07490491864861372,0.016844320355788294,0,0,0,0,0
6,12245.34,2202950.03,2215195.37,31469.78,22257.86,0,0,-12245.340000000317,9211.919999999998,0.005558609969922922,0.3891142550090913,0,0,0,0,0
6,253419.13,2215195.37,2468614.51,273383.0,2065.61,0,0,-253419.13999999966,271317.39,0.1144003519653438,0.9269747204471382,0,0,0,0,0
6,111460.82,2468614.51,2580075.33,202786.0,91325.18,0,0,-111460.8200000003,111460.82,0.045151164569635464,0.5496475101831487,0,0,0,0,0
6,186841.67,2580075.33,2766917.0,629441.42,209838.16,0,0,-186841.66999999993,419603.26,0.07241713752598068,0.2968372656505509,0,0,0,0,0
6,133663.18,2766917.0,2900580.18,194531.93,11489.91,0,0,-133663.18000000017,183042.02,0.04830762180434035,0.6871014953689093,0,0,0,0,0
6,159689.6,2900580.18,3060269.78,421591.94,90640.96,0,0,-159689.59999999963,330950.98,0.05505436502017331,0.37877763981920526,0,0,0,0,0
6,561808.58,3060269.78,3622078.36,5950433.65,5214288.59,0,0,-561808.5800000001,736145.0600000005,0.1835813900041192,0.09441472891643787,0,0,0,0,0
6,502514.81,3622078.36,4124593.17,1391946.72,1431686.33,0,0,-502514.81000000006,-39739.6100000001,0.13873659265615668,0.3610158368705377,0,0,0,0,0
6,115359.35,4124593.17,4239952.52,320843.0,117034.28,0,0,-115359.34999999963,203808.72,0.027968661452251787,0.3595507771713891,0,0,0,0,0
6,26531.35,4239952.52,4266483.86,26855.87,324.52,0,0,-26531.340000000782,26531.35,0.006257463939714118,0.9879162358173464,0,0,0,0,0
6,30416.0,4266483.86,4296899.87,279016.0,0.0,0,0,-30416.009999999776,279016.0,0.007129055446608439,0.10901166958167273,0,0,0,1,0
6,58538.76,4296899.87,4355438.63,701369.74,24156.59,0,0,-58538.75999999978,677213.15,0.01362348711188376,0.08346348104496211,0,0,0,0,0
6,41116.29,4355438.63,4396554.92,105855.0,55844.95,0,0,-41116.29000000004,50010.05,0.009440217964912526,0.38842085872183646,0,0,0,0,0
6,164197.03,4396554.92,4560751.96,209022.0,31678.66,0,0,-164197.04000000004,177343.34,0.03734674830355582,0.7855490331161313,0,0,0,0,0
6,308177.51,4560751.96,4868929.47,325737.0,10588.91,0,0,-308177.5099999998,315148.09,0.0675716444794336,0.9460930443885712,0,0,0,0,0
6,52997.24,4868929.47,4921926.71,206194.0,0.0,0,0,-52997.24000000022,206194.0,0.010884782851455024,0.2570261016324432,0,0,0,1,0
6,103082.13,4921926.71,5025008.83,6760548.76,6216828.05,0,0,-103082.12000000011,543720.71,0.020943450821924166,0.01524759803670139,0,0,0,0,0
6,214086.09,5025008.83,5239094.93,248600.0,0.0,0,0,-214086.09999999963,248600.0,0.04260412215036844,0.861166894609815,0,0,0,1,0
6,263027.96,5239094.93,5502122.89,11200000.0,14900000.0,0,0,-263027.95999999996,-3700000.0,0.050204847118507936,0.023484639285714287,0,0,0,0,0
6,352360.67,5502122.89,5854483.56,6154429.81,6465767.14,0,0,-352360.6699999999,-311337.3300000001,0.06404085787331443,0.05725317874735824,0,0,0,0,0
6,224527.63,5854483.56,6079011.19,593013.95,7837942.9,0,0,-224527.63000000082,-7244928.95,0.03835139815475031,0.37862116059832995,0,0,0,0,0
6,249972.42,6079011.19,6328983.6,576353.3,0.0,0,0,-249972.40999999922,576353.3,0.04112057243967666,0.433713869600469,0,0,0,1,0
6,85450.99,6328983.6,6414434.59,101058.0,15607.01,0,0,-85450.99000000022,85450.99,0.013501534432795814,0.8455638346296187,0,0,0,0,0
6,126270.37,6414434.59,6540704.96,6279677.95,10000000.0,0,0,-126270.37000000011,-3720322.05,0.01968534688885182,0.020107777979283155,0,0,0,0,0
6,28526.13,6540704.96,6569231.09,30965.0,2438.87,0,0,-28526.12999999989,28526.13,0.004361323461989639,0.9212378491845632,0,0,0,0,0
6,26271.48,6569231.09,6595502.57,41217.0,0.0,0,0,-26271.480000000447,41217.0,0.003999171233295737,0.6373942790596113,0,0,0,1,0
6,209758.49,6595502.57,6805261.07,796834.0,31153.91,0,0,-209758.5,765680.09,0.03180326105156835,0.26323988434228457,0,0,0,0,0
6,202246.61,6805261.07,7007507.67,238677.0,9973139.6,0,0,-202246.59999999963,-9734462.6,0.029719155212365716,0.8473653096025171,0,0,0,0,0
6,121913.7,7007507.67,7129421.37,154563.0,10982.54,0,0,-121913.70000000019,143580.46,0.01739758352629816,0.7887638050503678,0,0,0,0,0
6,134126.72,7129421.37,7263548.09,15500000.0,15700000.0,0,0,-134126.71999999974,-200000.0,0.018813128448879998,0.008653336774193549,0,0,0,0,0
6,266095.2,7263548.09,7529643.29,2941514.43,5827219.22,0,0,-266095.2000000002,-2885704.7899999996,0.03663432756318407,0.09046197335839688,0,0,0,0,0
6,189896.16,7529643.29,7719539.45,202016.19,12120.03,0,0,-189896.16000000015,189896.16,0.025219808254688253,0.9400046600225457,0,0,0,0,0
6,49976.72,7719539.45,7769516.16,50902.0,126315.46,0,0,-49976.70999999996,-75413.46,0.006474054614747775,0.981822325252446,0,0,0,0,0
6,299711.16,7769516.16,8069227.32,8598427.92,10900000.0,0,0,-299711.16000000015,-2301572.08,0.03857526695716403,0.03485650665313712,0,0,0,0,0
6,68463.23,8069227.32,8137690.56,173024.37,233350.47,0,0,-68463.23999999929,-60326.100000000006,0.008484483988982479,0.3956854748264652,0,0,0,0,0
6,348393.24,8137690.56,8486083.8,932084.39,228783.05,0,0,-348393.24000000115,703301.3400000001,0.042812298824987514,0.3737786446568427,0,0,0,0,0
6,21666.76,8486083.8,8507750.56,32649.3,10982.54,0,0,-21666.759999999776,21666.76,0.002553210704801194,0.6636209658400026,0,0,0,0,0
6,63588.85,8507750.56,8571339.41,179592.0,0.0,0,0,-63588.84999999963,179592.0,0.007474225948627247,0.3540739565236759,0,0,0,1,0
6,3732.98,8571339.41,8575072.39,6292.72,2559.74,0,0,-3732.980000000447,3732.9800000000005,0.0004355188636731397,0.5932220089245985,0,0,0,0,0
6,51437.6,8575072.39,8626510.0,2274476.83,3885428.17,0,0,-51437.609999999404,-1610951.3399999999,0.005998503296600158,0.02261513475166946,0,0,0,0,0
6,108259.9,8626510.0,8734769.9,825005.0,5652054.58,0,0,-108259.90000000037,-4827049.58,0.012549675361183142,0.13122332591923686,0,0,0,0,0
6,138569.74,8734769.9,8873339.64,157635.81,19066.07,0,0,-138569.74000000022,138569.74,0.015864154589807795,0.8790498808614615,0,0,0,0,0
6,117536.98,8873339.64,8990876.62,308076.14,1674676.75,0,0,-117536.97999999858,-1366600.6099999999,0.01324608149452059,0.3815192568953895,0,0,0,0,0
6,29516.52,8990876.62,9020393.13,199110.0,141673.25,0,0,-29516.51000000164,57436.75,0.0032829412800906618,0.14824227813771282,0,0,0,0,0
6,20261.63,9020393.13,9040654.76,20862.0,0.0,0,0,-20261.629999998957,20862.0,0.002246202544389548,0.9712218387498802,0,0,0,1,0
6,61546.01,9040654.76,9102200.77,73595.15,12049.14,0,0,-61546.00999999978,61546.009999999995,0.0068076938710576315,0.8362780699543381,0,0,0,0,0
6,154735.14,9102200.77,9256935.91,157604.0,0.0,0,0,-154735.1400000006,157604.0,0.01699975027028546,0.9817970356082334,0,0,0,1,0
6,28266.24,9256935.91,9285202.15,153196.76,0.0,0,0,-28266.240000000224,153196.76,0.00305352011451919,0.1845093851854308,0,0,0,1,0
6,229651.1,9285202.15,9514853.25,10900000.0,14900000.0,0,0,-229651.09999999963,-4000000.0,0.02473302102528807,0.021068908256880736,0,0,0,0,0
6,455846.84,9514853.25,9970700.1,14000000.0,14700000.0,0,0,-455846.8499999996,-700000.0,0.047908972216676074,0.03256048857142858,0,0,0,0,0
6,511779.03,9970700.1,10500000.0,5802069.14,6465767.14,0,0,-529299.9000000004,-663698.0,0.05132829438927764,0.0882062963489608,0,0,0,0,0
6,253489.92,10500000.0,10700000.0,295284.85,73918.76,0,0,-200000.0,221366.08999999997,0.024141897142857145,0.8584589422721823,0,0,0,0,0
6,341350.6,10700000.0,11100000.0,349765.0,2657.47,0,0,-400000.0,347107.53,0.03190192523364486,0.9759427043872314,0,0,0,0,0
6,410821.56,11100000.0,11500000.0,5312631.16,6385836.94,0,0,-400000.0,-1073205.7800000003,0.03701095135135135,0.07732920800020304,0,0,0,0,0
6,335389.99,11500000.0,11800000.0,17800000.0,18700000.0,0,0,-300000.0,-900000.0,0.029164346956521738,0.01884213426966292,0,0,0,0,0
6,28747.1,11800000.0,11900000.0,15900000.0,17800000.0,0,0,-100000.0,-1900000.0,0.002436194915254237,0.001807993710691824,0,0,0,0,0
6,258578.06,11900000.0,12100000.0,4654237.15,7255066.28,0,0,-200000.0,-2600829.13,0.021729248739495798,0.05555756006115846,0,0,0,0,0
6,21865.49,12100000.0,12100000.0,7468357.55,8680195.01,0,0,0.0,-1211837.46,0.0018070652892561985,0.002927750827891201,0,0,0,0,0
6,25260.54,12100000.0,12200000.0,41098.04,15837.49,0,0,-100000.0,25260.550000000003,0.002087647933884298,0.6146409901786071,0,0,0,0,0
6,123551.62,12200000.0,12300000.0,238958.0,0.0,0,0,-100000.0,238958.0,0.010127181967213114,0.5170432460934558,0,0,0,1,0
6,187863.78,12300000.0,12500000.0,565767.0,0.0,0,0,-200000.0,565767.0,0.015273478048780488,0.3320514982316042,0,0,0,1,0
6,237456.97,12500000.0,12700000.0,622203.0,755381.3,0,0,-200000.0,-133178.30000000005,0.018996557600000002,0.3816390631353433,0,0,0,0,0
6,32078.13,12700000.0,12700000.0,40392.82,8314.69,0,0,0.0,32078.129999999997,0.0025258370078740156,0.794154258108248,0,0,0,0,0
6,6479.6,10756.0,4276.4,0.0,0.0,0,3,6479.6,0.0,0.6024172554853106,0.0,0,0,1,1,1
6,2455.08,702.0,0.0,0.0,0.0,0,3,702.0,0.0,3.497264957264957,0.0,0,1,1,1,1
6,5554.61,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,24963.89,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1,1,1
6,6853.5,19635.0,12781.5,0.0,0.0,0,3,6853.5,0.0,0.34904507257448436,0.0,0,0,1,1,1
